station,amp,phi,date,timestamp
DHO,19.754307,-104.72087860107422,06 03 2011 11:31:00.000,12659000
ICV,9.615323,-98.20976257324219,06 03 2011 11:31:00.000,12659000
DHO,19.65898,-104.2642822265625,06 03 2011 11:31:01.000,12660000
ICV,9.511698,-98.76758575439453,06 03 2011 11:31:01.000,12660000
DHO,19.70356,-104.93551635742188,06 03 2011 11:31:02.000,12661000
ICV,9.657149,-97.34362030029297,06 03 2011 11:31:02.000,12661000
DHO,19.771801,-104.50113677978516,06 03 2011 11:31:03.000,12662000
ICV,9.686118,-97.12711334228516,06 03 2011 11:31:03.000,12662000
DHO,19.725626,-104.89134216308594,06 03 2011 11:31:04.000,12663000
ICV,9.766886,-97.5997543334961,06 03 2011 11:31:04.000,12663000
DHO,19.664211,-104.24800872802734,06 03 2011 11:31:05.000,12664000
ICV,9.745571,-99.19850158691406,06 03 2011 11:31:05.000,12664000
DHO,19.762537,-104.543701171875,06 03 2011 11:31:06.000,12665000
ICV,9.56959,-97.3858871459961,06 03 2011 11:31:06.000,12665000
DHO,19.679605,-104.04717254638672,06 03 2011 11:31:07.000,12666000
ICV,9.64474,-97.7154312133789,06 03 2011 11:31:07.000,12666000
DHO,19.801037,-104.92627716064453,06 03 2011 11:31:08.000,12667000
ICV,9.749399,-99.83937072753906,06 03 2011 11:31:08.000,12667000
DHO,19.775913,-104.07653045654297,06 03 2011 11:31:09.000,12668000
ICV,9.626888,-98.3722152709961,06 03 2011 11:31:09.000,12668000
DHO,19.752323,-103.40451049804688,06 03 2011 11:31:10.000,12669000
ICV,9.576569,-100.4167251586914,06 03 2011 11:31:10.000,12669000
DHO,19.657866,-104.37175750732422,06 03 2011 11:31:11.000,12670000
ICV,9.613192,-97.73298645019531,06 03 2011 11:31:11.000,12670000
DHO,19.762255,-103.45721435546875,06 03 2011 11:31:12.000,12671000
ICV,9.547954,-100.74690246582031,06 03 2011 11:31:12.000,12671000
DHO,19.772923,-104.98177337646484,06 03 2011 11:31:13.000,12672000
ICV,9.457241,-99.67916870117188,06 03 2011 11:31:13.000,12672000
DHO,19.773746,-103.46220397949219,06 03 2011 11:31:14.000,12673000
ICV,9.713718,-100.92649841308594,06 03 2011 11:31:14.000,12673000
DHO,19.622866,-104.56024932861328,06 03 2011 11:31:15.000,12674000
ICV,9.562022,-97.19474792480469,06 03 2011 11:31:15.000,12674000
DHO,19.698448,-103.55284118652344,06 03 2011 11:31:16.000,12675000
ICV,9.538333,-100.00244903564453,06 03 2011 11:31:16.000,12675000
DHO,19.692549,-104.11595153808594,06 03 2011 11:31:17.000,12676000
ICV,9.830306,-100.30895233154297,06 03 2011 11:31:17.000,12676000
DHO,19.660976,-103.36064147949219,06 03 2011 11:31:18.000,12677000
ICV,9.609695,-101.64067840576172,06 03 2011 11:31:18.000,12677000
DHO,19.743076,-104.71928405761719,06 03 2011 11:31:19.000,12678000
ICV,9.533392,-102.40845489501953,06 03 2011 11:31:19.000,12678000
DHO,19.709171,-104.24467468261719,06 03 2011 11:31:20.000,12679000
ICV,9.495135,-102.69630432128906,06 03 2011 11:31:20.000,12679000
DHO,19.77631,-104.724609375,06 03 2011 11:31:21.000,12680000
ICV,9.360462,-101.6984634399414,06 03 2011 11:31:21.000,12680000
DHO,19.684242,-104.07166290283203,06 03 2011 11:31:22.000,12681000
ICV,9.711912,-99.85074615478516,06 03 2011 11:31:22.000,12681000
DHO,19.745905,-103.05640411376953,06 03 2011 11:31:23.000,12682000
ICV,9.418623,-100.15623474121094,06 03 2011 11:31:23.000,12682000
DHO,19.76626,-103.95951843261719,06 03 2011 11:31:24.000,12683000
ICV,9.621405,-100.74595642089844,06 03 2011 11:31:24.000,12683000
DHO,19.830832,-103.52596282958984,06 03 2011 11:31:25.000,12684000
ICV,9.640349,-102.99493408203125,06 03 2011 11:31:25.000,12684000
DHO,19.65152,-104.17483520507812,06 03 2011 11:31:26.000,12685000
ICV,9.693293,-100.58838653564453,06 03 2011 11:31:26.000,12685000
DHO,19.630554,-103.30242919921875,06 03 2011 11:31:27.000,12686000
ICV,9.515588,-100.07714080810547,06 03 2011 11:31:27.000,12686000
DHO,19.674072,-104.19252014160156,06 03 2011 11:31:28.000,12687000
ICV,9.799848,-99.048583984375,06 03 2011 11:31:28.000,12687000
DHO,19.773346,-103.47986602783203,06 03 2011 11:31:29.000,12688000
ICV,9.579255,-100.48480224609375,06 03 2011 11:31:29.000,12688000
DHO,19.73509,-103.97122955322266,06 03 2011 11:31:30.000,12689000
ICV,9.4148035,-97.14176940917969,06 03 2011 11:31:30.000,12689000
DHO,19.684572,-103.3916244506836,06 03 2011 11:31:31.000,12690000
ICV,9.568932,-101.3573226928711,06 03 2011 11:31:31.000,12690000
DHO,19.667109,-104.22010040283203,06 03 2011 11:31:32.000,12691000
ICV,9.527845,-99.87016296386719,06 03 2011 11:31:32.000,12691000
DHO,19.688768,-103.23149108886719,06 03 2011 11:31:33.000,12692000
ICV,9.650884,-101.06755065917969,06 03 2011 11:31:33.000,12692000
DHO,19.644756,-104.57386779785156,06 03 2011 11:31:34.000,12693000
ICV,9.700036,-102.4354476928711,06 03 2011 11:31:34.000,12693000
DHO,19.717455,-104.00239562988281,06 03 2011 11:31:35.000,12694000
ICV,9.473511,-100.34575653076172,06 03 2011 11:31:35.000,12694000
DHO,19.674564,-102.84683227539062,06 03 2011 11:31:36.000,12695000
ICV,9.73608,-104.2037353515625,06 03 2011 11:31:36.000,12695000
DHO,19.517576,-103.85594940185547,06 03 2011 11:31:37.000,12696000
ICV,9.455667,-99.74920654296875,06 03 2011 11:31:37.000,12696000
DHO,19.653568,-102.83683776855469,06 03 2011 11:31:38.000,12697000
ICV,9.704987,-103.73829650878906,06 03 2011 11:31:38.000,12697000
DHO,19.616058,-103.38172149658203,06 03 2011 11:31:39.000,12698000
ICV,9.351448,-100.48681640625,06 03 2011 11:31:39.000,12698000
DHO,19.454432,-102.77770233154297,06 03 2011 11:31:40.000,12699000
ICV,9.4790535,-99.3948974609375,06 03 2011 11:31:40.000,12699000
DHO,19.561169,-103.60781860351562,06 03 2011 11:31:41.000,12700000
ICV,9.664862,-102.53011322021484,06 03 2011 11:31:41.000,12700000
DHO,19.488367,-102.61100006103516,06 03 2011 11:31:42.000,12701000
ICV,9.467794,-102.0553207397461,06 03 2011 11:31:42.000,12701000
DHO,19.547066,-103.68706512451172,06 03 2011 11:31:43.000,12702000
ICV,9.846692,-100.6738510131836,06 03 2011 11:31:43.000,12702000
DHO,19.614897,-102.44835662841797,06 03 2011 11:31:44.000,12703000
ICV,9.691788,-104.40919494628906,06 03 2011 11:31:44.000,12703000
DHO,19.42294,-104.13330078125,06 03 2011 11:31:45.000,12704000
ICV,9.740834,-102.15152740478516,06 03 2011 11:31:45.000,12704000
DHO,19.601639,-102.73111724853516,06 03 2011 11:31:46.000,12705000
ICV,9.610058,-101.19506072998047,06 03 2011 11:31:46.000,12705000
DHO,19.641344,-103.89682006835938,06 03 2011 11:31:47.000,12706000
ICV,9.705562,-101.04960632324219,06 03 2011 11:31:47.000,12706000
DHO,19.631042,-102.38507080078125,06 03 2011 11:31:48.000,12707000
ICV,9.703902,-102.77263641357422,06 03 2011 11:31:48.000,12707000
DHO,19.644861,-103.93595886230469,06 03 2011 11:31:49.000,12708000
ICV,9.632559,-100.73307037353516,06 03 2011 11:31:49.000,12708000
DHO,19.596817,-102.74011993408203,06 03 2011 11:31:50.000,12709000
ICV,9.746558,-102.57719421386719,06 03 2011 11:31:50.000,12709000
DHO,19.800356,-103.8258056640625,06 03 2011 11:31:51.000,12710000
ICV,9.552928,-103.46314239501953,06 03 2011 11:31:51.000,12710000
DHO,19.606745,-103.14703369140625,06 03 2011 11:31:52.000,12711000
ICV,9.724385,-102.45231628417969,06 03 2011 11:31:52.000,12711000
DHO,19.617891,-102.59922790527344,06 03 2011 11:31:53.000,12712000
ICV,9.617942,-104.99223327636719,06 03 2011 11:31:53.000,12712000
DHO,19.52991,-103.07295227050781,06 03 2011 11:31:54.000,12713000
ICV,9.380932,-102.33293914794922,06 03 2011 11:31:54.000,12713000
DHO,19.585457,-102.24392700195312,06 03 2011 11:31:55.000,12714000
ICV,9.626187,-103.64786529541016,06 03 2011 11:31:55.000,12714000
DHO,19.603018,-103.22750091552734,06 03 2011 11:31:56.000,12715000
ICV,9.657484,-102.1778564453125,06 03 2011 11:31:56.000,12715000
DHO,19.53841,-102.37469482421875,06 03 2011 11:31:57.000,12716000
ICV,9.70557,-103.61412048339844,06 03 2011 11:31:57.000,12716000
DHO,19.664883,-103.34530639648438,06 03 2011 11:31:58.000,12717000
ICV,9.525084,-102.3810043334961,06 03 2011 11:31:58.000,12717000
DHO,19.757545,-102.38016510009766,06 03 2011 11:31:59.000,12718000
ICV,9.670317,-103.26402282714844,06 03 2011 11:31:59.000,12718000
DHO,19.633608,-103.51510620117188,06 03 2011 11:32:00.000,12719000
ICV,9.848013,-100.72811126708984,06 03 2011 11:32:00.000,12719000
DHO,19.624355,-102.55281066894531,06 03 2011 11:32:01.000,12720000
ICV,9.492305,-101.53596496582031,06 03 2011 11:32:01.000,12720000
DHO,19.642982,-103.50337219238281,06 03 2011 11:32:02.000,12721000
ICV,9.696877,-101.97042846679688,06 03 2011 11:32:02.000,12721000
DHO,19.525263,-102.99569702148438,06 03 2011 11:32:03.000,12722000
ICV,9.551473,-103.70980072021484,06 03 2011 11:32:03.000,12722000
DHO,19.689564,-103.6477279663086,06 03 2011 11:32:04.000,12723000
ICV,9.495905,-100.57136535644531,06 03 2011 11:32:04.000,12723000
DHO,19.65318,-103.01016235351562,06 03 2011 11:32:05.000,12724000
ICV,9.498335,-103.2330551147461,06 03 2011 11:32:05.000,12724000
DHO,19.612661,-103.62275695800781,06 03 2011 11:32:06.000,12725000
ICV,9.509344,-101.14263153076172,06 03 2011 11:32:06.000,12725000
DHO,19.60336,-103.35840606689453,06 03 2011 11:32:07.000,12726000
ICV,9.528763,-103.24303436279297,06 03 2011 11:32:07.000,12726000
DHO,19.630756,-101.83914184570312,06 03 2011 11:32:08.000,12727000
ICV,9.429794,-104.78350830078125,06 03 2011 11:32:08.000,12727000
DHO,19.552439,-103.34830474853516,06 03 2011 11:32:09.000,12728000
ICV,9.435853,-104.71994018554688,06 03 2011 11:32:09.000,12728000
DHO,19.645947,-103.5287094116211,06 03 2011 11:32:10.000,12729000
ICV,9.61834,-101.65486907958984,06 03 2011 11:32:10.000,12729000
DHO,19.527576,-102.28437042236328,06 03 2011 11:32:11.000,12730000
ICV,9.623822,-105.16546630859375,06 03 2011 11:32:11.000,12730000
DHO,19.644554,-101.96294403076172,06 03 2011 11:32:12.000,12731000
ICV,9.28624,-101.8822250366211,06 03 2011 11:32:12.000,12731000
DHO,19.730099,-102.61785125732422,06 03 2011 11:32:13.000,12732000
ICV,9.428906,-104.20272064208984,06 03 2011 11:32:13.000,12732000
DHO,19.625269,-102.5631332397461,06 03 2011 11:32:14.000,12733000
ICV,9.483488,-105.61006927490234,06 03 2011 11:32:14.000,12733000
DHO,19.56611,-103.4213638305664,06 03 2011 11:32:15.000,12734000
ICV,9.425997,-102.82443237304688,06 03 2011 11:32:15.000,12734000
DHO,19.513306,-102.89845275878906,06 03 2011 11:32:16.000,12735000
ICV,9.637582,-103.88738250732422,06 03 2011 11:32:16.000,12735000
DHO,19.62477,-103.04015350341797,06 03 2011 11:32:17.000,12736000
ICV,9.509781,-100.31022644042969,06 03 2011 11:32:17.000,12736000
DHO,19.539715,-102.80342102050781,06 03 2011 11:32:18.000,12737000
ICV,9.2861185,-102.3602294921875,06 03 2011 11:32:18.000,12737000
DHO,19.55311,-103.61016845703125,06 03 2011 11:32:19.000,12738000
ICV,9.789414,-103.9578857421875,06 03 2011 11:32:19.000,12738000
DHO,19.432428,-103.07731628417969,06 03 2011 11:32:20.000,12739000
ICV,9.764683,-104.21292877197266,06 03 2011 11:32:20.000,12739000
DHO,19.512924,-103.44506072998047,06 03 2011 11:32:21.000,12740000
ICV,9.611778,-102.57781219482422,06 03 2011 11:32:21.000,12740000
DHO,19.466614,-102.77299499511719,06 03 2011 11:32:22.000,12741000
ICV,9.431695,-104.58545684814453,06 03 2011 11:32:22.000,12741000
DHO,19.543589,-103.9457778930664,06 03 2011 11:32:23.000,12742000
ICV,9.474465,-103.58946228027344,06 03 2011 11:32:23.000,12742000
DHO,19.58966,-102.54277801513672,06 03 2011 11:32:24.000,12743000
ICV,9.471283,-103.19378662109375,06 03 2011 11:32:24.000,12743000
DHO,19.617807,-103.95722961425781,06 03 2011 11:32:25.000,12744000
ICV,9.61919,-103.55075073242188,06 03 2011 11:32:25.000,12744000
DHO,19.472216,-102.82157897949219,06 03 2011 11:32:26.000,12745000
ICV,9.456761,-103.85922241210938,06 03 2011 11:32:26.000,12745000
DHO,19.538662,-101.96516418457031,06 03 2011 11:32:27.000,12746000
ICV,9.693687,-104.62042236328125,06 03 2011 11:32:27.000,12746000
DHO,19.553516,-102.95710754394531,06 03 2011 11:32:28.000,12747000
ICV,9.641686,-103.3530044555664,06 03 2011 11:32:28.000,12747000
DHO,19.505804,-102.37357330322266,06 03 2011 11:32:29.000,12748000
ICV,9.676078,-103.73832702636719,06 03 2011 11:32:29.000,12748000
DHO,19.46277,-102.87812042236328,06 03 2011 11:32:30.000,12749000
ICV,9.738644,-104.55625915527344,06 03 2011 11:32:30.000,12749000
DHO,19.44717,-101.67566680908203,06 03 2011 11:32:31.000,12750000
ICV,9.874621,-103.75993347167969,06 03 2011 11:32:31.000,12750000
DHO,19.645481,-103.00332641601562,06 03 2011 11:32:32.000,12751000
ICV,9.668085,-105.90681457519531,06 03 2011 11:32:32.000,12751000
DHO,19.505575,-102.0654296875,06 03 2011 11:32:33.000,12752000
ICV,9.680673,-104.31060791015625,06 03 2011 11:32:33.000,12752000
DHO,19.556782,-103.02081298828125,06 03 2011 11:32:34.000,12753000
ICV,9.479759,-106.704345703125,06 03 2011 11:32:34.000,12753000
DHO,19.665565,-102.34065246582031,06 03 2011 11:32:35.000,12754000
ICV,9.574633,-105.88548278808594,06 03 2011 11:32:35.000,12754000
DHO,19.560453,-103.30722045898438,06 03 2011 11:32:36.000,12755000
ICV,9.569694,-105.07630157470703,06 03 2011 11:32:36.000,12755000
DHO,19.514423,-102.10823822021484,06 03 2011 11:32:37.000,12756000
ICV,9.575933,-107.5782699584961,06 03 2011 11:32:37.000,12756000
DHO,19.55748,-103.28604888916016,06 03 2011 11:32:38.000,12757000
ICV,9.885333,-105.74795532226562,06 03 2011 11:32:38.000,12757000
DHO,19.575401,-102.07035827636719,06 03 2011 11:32:39.000,12758000
ICV,9.611461,-107.58992767333984,06 03 2011 11:32:39.000,12758000
DHO,19.538132,-101.9856948852539,06 03 2011 11:32:40.000,12759000
ICV,9.659794,-106.92649841308594,06 03 2011 11:32:40.000,12759000
DHO,19.586916,-102.45670318603516,06 03 2011 11:32:41.000,12760000
ICV,9.643181,-104.84163665771484,06 03 2011 11:32:41.000,12760000
DHO,19.578726,-101.64419555664062,06 03 2011 11:32:42.000,12761000
ICV,9.597494,-105.08812713623047,06 03 2011 11:32:42.000,12761000
DHO,19.580477,-102.80068969726562,06 03 2011 11:32:43.000,12762000
ICV,9.451595,-105.22595977783203,06 03 2011 11:32:43.000,12762000
DHO,19.423513,-102.0537109375,06 03 2011 11:32:44.000,12763000
ICV,9.500618,-105.77001190185547,06 03 2011 11:32:44.000,12763000
DHO,19.672907,-102.55867767333984,06 03 2011 11:32:45.000,12764000
ICV,9.544204,-104.0025863647461,06 03 2011 11:32:45.000,12764000
DHO,19.579763,-101.61630249023438,06 03 2011 11:32:46.000,12765000
ICV,9.723786,-106.390380859375,06 03 2011 11:32:46.000,12765000
DHO,19.519049,-102.24700927734375,06 03 2011 11:32:47.000,12766000
ICV,9.578351,-104.08881378173828,06 03 2011 11:32:47.000,12766000
DHO,19.53586,-101.56806945800781,06 03 2011 11:32:48.000,12767000
ICV,9.669264,-106.79051208496094,06 03 2011 11:32:48.000,12767000
DHO,19.45927,-103.06218719482422,06 03 2011 11:32:49.000,12768000
ICV,9.539645,-105.84832000732422,06 03 2011 11:32:49.000,12768000
DHO,19.48926,-102.55595397949219,06 03 2011 11:32:50.000,12769000
ICV,9.698405,-106.83319091796875,06 03 2011 11:32:50.000,12769000
DHO,19.536327,-101.34325408935547,06 03 2011 11:32:51.000,12770000
ICV,9.682873,-106.68516540527344,06 03 2011 11:32:51.000,12770000
DHO,19.60709,-102.29812622070312,06 03 2011 11:32:52.000,12771000
ICV,9.473433,-108.2169189453125,06 03 2011 11:32:52.000,12771000
DHO,19.40481,-101.4168472290039,06 03 2011 11:32:53.000,12772000
ICV,9.844947,-106.4400405883789,06 03 2011 11:32:53.000,12772000
DHO,19.64672,-102.51596069335938,06 03 2011 11:32:54.000,12773000
ICV,9.499492,-105.32678985595703,06 03 2011 11:32:54.000,12773000
DHO,19.608793,-101.85689544677734,06 03 2011 11:32:55.000,12774000
ICV,9.633031,-105.88361358642578,06 03 2011 11:32:55.000,12774000
DHO,19.606798,-102.3842544555664,06 03 2011 11:32:56.000,12775000
ICV,9.317177,-107.8766860961914,06 03 2011 11:32:56.000,12775000
DHO,19.444721,-101.66268157958984,06 03 2011 11:32:57.000,12776000
ICV,9.643223,-106.12494659423828,06 03 2011 11:32:57.000,12776000
DHO,19.553818,-102.17198181152344,06 03 2011 11:32:58.000,12777000
ICV,9.492929,-109.48731231689453,06 03 2011 11:32:58.000,12777000
DHO,19.502552,-101.95307159423828,06 03 2011 11:32:59.000,12778000
ICV,9.245399,-105.65074157714844,06 03 2011 11:32:59.000,12778000
DHO,19.56402,-102.77410888671875,06 03 2011 11:33:00.000,12779000
ICV,9.326206,-107.65174865722656,06 03 2011 11:33:00.000,12779000
DHO,19.571182,-101.79176330566406,06 03 2011 11:33:01.000,12780000
ICV,9.30275,-105.93988037109375,06 03 2011 11:33:01.000,12780000
DHO,19.667852,-101.03453063964844,06 03 2011 11:33:02.000,12781000
ICV,9.530113,-106.78060913085938,06 03 2011 11:33:02.000,12781000
DHO,19.494488,-101.78266143798828,06 03 2011 11:33:03.000,12782000
ICV,9.429833,-106.16112518310547,06 03 2011 11:33:03.000,12782000
DHO,19.562847,-101.18900299072266,06 03 2011 11:33:04.000,12783000
ICV,9.400526,-106.65985870361328,06 03 2011 11:33:04.000,12783000
DHO,19.538538,-102.09930419921875,06 03 2011 11:33:05.000,12784000
ICV,9.499582,-105.99311065673828,06 03 2011 11:33:05.000,12784000
DHO,19.4972,-101.28497314453125,06 03 2011 11:33:06.000,12785000
ICV,9.533306,-108.36714172363281,06 03 2011 11:33:06.000,12785000
DHO,19.581707,-102.35104370117188,06 03 2011 11:33:07.000,12786000
ICV,9.443567,-107.318603515625,06 03 2011 11:33:07.000,12786000
DHO,19.562336,-101.64788055419922,06 03 2011 11:33:08.000,12787000
ICV,9.392547,-107.05882263183594,06 03 2011 11:33:08.000,12787000
DHO,19.59099,-102.31867980957031,06 03 2011 11:33:09.000,12788000
ICV,9.561946,-108.90070343017578,06 03 2011 11:33:09.000,12788000
DHO,19.452976,-101.86312103271484,06 03 2011 11:33:10.000,12789000
ICV,9.572738,-111.58853149414062,06 03 2011 11:33:10.000,12789000
DHO,19.471973,-102.75645446777344,06 03 2011 11:33:11.000,12790000
ICV,9.516531,-107.03621673583984,06 03 2011 11:33:11.000,12790000
DHO,19.465805,-101.36598205566406,06 03 2011 11:33:12.000,12791000
ICV,9.556891,-107.14549255371094,06 03 2011 11:33:12.000,12791000
DHO,19.562855,-100.93146514892578,06 03 2011 11:33:13.000,12792000
ICV,9.610955,-107.79315948486328,06 03 2011 11:33:13.000,12792000
DHO,19.52912,-101.90434265136719,06 03 2011 11:33:14.000,12793000
ICV,9.67266,-106.68323516845703,06 03 2011 11:33:14.000,12793000
DHO,19.48914,-100.94584655761719,06 03 2011 11:33:15.000,12794000
ICV,9.4921,-105.11124420166016,06 03 2011 11:33:15.000,12794000
DHO,19.523869,-101.9044418334961,06 03 2011 11:33:16.000,12795000
ICV,9.7166,-106.05040740966797,06 03 2011 11:33:16.000,12795000
DHO,19.495499,-101.21434020996094,06 03 2011 11:33:17.000,12796000
ICV,9.711887,-109.07491302490234,06 03 2011 11:33:17.000,12796000
DHO,19.377815,-102.4061050415039,06 03 2011 11:33:18.000,12797000
ICV,9.646702,-108.90489959716797,06 03 2011 11:33:18.000,12797000
DHO,19.507338,-101.47046661376953,06 03 2011 11:33:19.000,12798000
ICV,9.438986,-110.388916015625,06 03 2011 11:33:19.000,12798000
DHO,19.490011,-102.45877838134766,06 03 2011 11:33:20.000,12799000
ICV,9.661847,-106.63980865478516,06 03 2011 11:33:20.000,12799000
DHO,19.48865,-101.76119995117188,06 03 2011 11:33:21.000,12800000
ICV,9.478416,-109.309814453125,06 03 2011 11:33:21.000,12800000
DHO,19.529644,-102.71320343017578,06 03 2011 11:33:22.000,12801000
ICV,9.473489,-108.51301574707031,06 03 2011 11:33:22.000,12801000
DHO,19.576866,-101.96629333496094,06 03 2011 11:33:23.000,12802000
ICV,9.686688,-110.29981231689453,06 03 2011 11:33:23.000,12802000
DHO,19.413809,-101.5680160522461,06 03 2011 11:33:24.000,12803000
ICV,9.62732,-110.5356674194336,06 03 2011 11:33:24.000,12803000
DHO,19.515043,-102.44790649414062,06 03 2011 11:33:25.000,12804000
ICV,9.607896,-108.17017364501953,06 03 2011 11:33:25.000,12804000
DHO,19.563745,-101.24120330810547,06 03 2011 11:33:26.000,12805000
ICV,9.753246,-106.45445251464844,06 03 2011 11:33:26.000,12805000
DHO,19.339529,-102.350830078125,06 03 2011 11:33:27.000,12806000
ICV,9.558099,-110.3688735961914,06 03 2011 11:33:27.000,12806000
